timestamp,total_workload_groups,total_workload_quantity,real_time_quantity,batch_quantity,background_quantity,avg_priority_level,delayable_workload_groups,avg_max_delay_hours,total_cpu_units,total_ram_units,total_storage_io_units,total_network_units
2026-06-06 21:00:00,12,623,224,314,85,3.5,6,3.8333333333333335,234.88,215.57999999999998,165.03,148.53
2026-06-06 22:00:00,10,554,247,252,55,3.1,5,4.7,235.22,177.82,141.33,149.87
2026-06-06 23:00:00,13,578,244,243,91,3.1538461538461537,8,3.923076923076923,203.52,185.29,156.19,144.66
2026-06-07 00:00:00,13,616,252,281,83,2.923076923076923,8,3.3076923076923075,226.42000000000002,192.95,187.03,157.1
2026-06-07 01:00:00,10,588,194,299,95,3.2,6,2.0,230.33,211.01,181.64,124.85
2026-06-07 02:00:00,11,556,227,258,71,3.090909090909091,6,4.545454545454546,225.63,173.27,126.28,124.65
2026-06-07 03:00:00,7,521,190,274,57,3.0,4,3.142857142857143,202.06,166.7,131.35,114.94
2026-06-07 04:00:00,10,564,182,284,98,3.2,5,4.1,195.34,173.84,154.37,149.47
2026-06-07 05:00:00,13,526,212,235,79,3.3846153846153846,7,5.846153846153846,195.17,170.14,145.34,142.29
2026-06-07 06:00:00,14,649,249,301,99,3.5,8,2.857142857142857,240.98,216.54,149.09,161.75
2026-06-07 07:00:00,11,538,208,268,62,3.4545454545454546,5,2.1818181818181817,186.53,186.08,135.29,138.76
2026-06-07 08:00:00,10,645,193,380,72,3.2,6,5.0,225.41,217.58,197.59,166.29
2026-06-07 09:00:00,9,845,349,438,58,3.2222222222222223,5,4.666666666666667,349.17,272.05,242.29,203.37
2026-06-07 10:00:00,14,764,319,363,82,3.5,8,6.214285714285714,289.68,263.89,233.48000000000002,195.96
2026-06-07 11:00:00,13,611,267,286,58,2.923076923076923,9,6.6923076923076925,235.16,193.39,161.68,161.6
2026-06-07 12:00:00,13,917,358,479,80,3.0,9,6.846153846153846,359.65,304.12,264.62,240.43
2026-06-07 13:00:00,13,870,433,391,46,3.0,9,5.384615384615385,347.33,287.13,221.45,214.82
2026-06-07 14:00:00,12,734,325,353,56,2.75,9,6.833333333333333,288.11,254.0,215.29,211.4
2026-06-07 15:00:00,10,844,424,351,69,3.3,5,4.6,328.11,280.21999999999997,234.8,243.47
2026-06-07 16:00:00,13,918,356,477,85,3.230769230769231,7,4.538461538461538,377.78,278.54,257.77,234.41
2026-06-07 17:00:00,11,768,325,352,91,3.1818181818181817,8,5.181818181818182,297.62,232.79,197.46,177.92999999999998
2026-06-07 18:00:00,13,759,339,345,75,2.769230769230769,9,6.769230769230769,261.46999999999997,241.84,220.73,206.25
2026-06-07 19:00:00,11,725,262,403,60,3.4545454545454546,6,5.181818181818182,258.47,245.87,179.49,178.46
2026-06-07 20:00:00,14,692,293,315,84,3.357142857142857,8,3.7142857142857144,273.49,208.39000000000001,174.82,194.78
2026-06-07 21:00:00,12,696,246,374,76,2.9166666666666665,8,6.083333333333333,231.29000000000002,222.8,225.03,178.43
2026-06-07 22:00:00,12,538,190,271,77,3.5,8,2.75,196.25,172.63,143.03,133.27
2026-06-07 23:00:00,13,594,242,294,58,2.8461538461538463,9,5.6923076923076925,201.88,213.06,186.31,138.64000000000001
2026-06-08 00:00:00,9,545,243,219,83,2.6666666666666665,6,5.222222222222222,213.65,218.68,141.99,145.49
2026-06-08 01:00:00,12,501,190,245,66,3.1666666666666665,9,3.6666666666666665,152.26,166.72,149.72,108.18
2026-06-08 02:00:00,8,514,231,196,87,3.0,5,4.5,168.27,183.24,128.6,123.43
2026-06-08 03:00:00,12,566,223,274,69,2.4166666666666665,9,6.166666666666667,195.3,184.16,152.72,164.93
2026-06-08 04:00:00,15,474,211,195,68,3.1333333333333333,9,2.466666666666667,172.97,159.57,129.55,135.74
2026-06-08 05:00:00,12,513,206,224,83,3.3333333333333335,8,3.75,182.09,175.4,137.68,131.35
2026-06-08 06:00:00,12,521,243,183,95,3.1666666666666665,8,2.9166666666666665,189.5,168.23,157.49,131.26
2026-06-08 07:00:00,9,519,201,233,85,3.4444444444444446,4,3.5555555555555554,211.63,171.43,140.0,120.23
2026-06-08 08:00:00,10,520,202,222,96,3.5,5,4.6,200.45,166.37,122.9,118.42999999999999
2026-06-08 09:00:00,13,630,316,288,26,3.4615384615384617,7,3.5384615384615383,247.91,193.88,190.52,178.51
2026-06-08 10:00:00,8,753,348,315,90,3.875,4,3.875,278.52,238.71,243.22,218.08
2026-06-08 11:00:00,13,679,325,270,84,3.076923076923077,8,6.230769230769231,275.96,235.1,186.29,183.23
2026-06-08 12:00:00,10,811,386,294,131,3.9,4,3.8,296.0,275.02,204.88,187.89
2026-06-08 13:00:00,8,831,494,279,58,3.25,4,4.0,343.14,277.17,204.0,251.65
2026-06-08 14:00:00,11,796,425,329,42,3.272727272727273,7,4.0,308.42,267.41999999999996,195.98999999999998,215.09
2026-06-08 15:00:00,11,673,372,233,68,3.3636363636363638,6,5.454545454545454,225.98,225.75,180.98,197.86999999999998
2026-06-08 16:00:00,12,745,406,242,97,2.8333333333333335,8,3.8333333333333335,279.04,243.46,192.12,188.43
2026-06-08 17:00:00,10,669,344,264,61,3.6,5,4.1,237.62,251.01999999999998,167.81,186.68
2026-06-08 18:00:00,11,802,430,269,103,3.1818181818181817,6,3.727272727272727,303.1,275.48,159.62,207.5
2026-06-08 19:00:00,13,721,320,313,88,3.0,8,5.461538461538462,248.82999999999998,227.06,185.82,182.07
2026-06-08 20:00:00,11,658,332,255,71,3.5454545454545454,7,5.0,251.54,213.19,182.85999999999999,163.69
2026-06-08 21:00:00,10,658,294,285,79,2.9,7,6.1,285.15999999999997,192.85,159.3,159.91
2026-06-08 22:00:00,10,564,257,202,105,3.2,7,4.6,201.44,193.07,121.60000000000001,142.74
2026-06-08 23:00:00,12,540,229,225,86,3.0833333333333335,6,2.8333333333333335,184.09,201.83,136.25,131.45
2026-06-09 00:00:00,10,536,248,206,82,3.3,5,3.2,214.76,174.62,140.45,139.47
2026-06-09 01:00:00,10,448,215,156,77,2.7,7,5.4,159.59,142.22,119.59,127.99
2026-06-09 02:00:00,8,484,220,187,77,3.0,5,2.875,167.61,152.71,131.18,133.53
2026-06-09 03:00:00,12,660,288,288,84,3.1666666666666665,8,3.0,245.93,206.13,201.46,169.07
2026-06-09 04:00:00,11,485,227,171,87,3.0,8,3.5454545454545454,164.86,174.7,113.0,124.72
2026-06-09 05:00:00,16,578,243,211,124,3.0625,10,4.3125,216.11,176.4,148.93,144.47
2026-06-09 06:00:00,11,540,235,243,62,3.090909090909091,7,4.363636363636363,183.17,168.75,162.16,143.99
2026-06-09 07:00:00,7,504,239,194,71,3.5714285714285716,4,2.857142857142857,183.85,175.39,109.63,144.35
2026-06-09 08:00:00,10,612,202,316,94,3.9,4,4.0,224.54000000000002,199.73000000000002,160.56,143.45
2026-06-09 09:00:00,12,675,322,295,58,2.9166666666666665,9,6.416666666666667,242.13,231.85,173.51,221.16
2026-06-09 10:00:00,12,576,345,181,50,2.75,9,5.916666666666667,238.76999999999998,226.29,127.93,160.69
2026-06-09 11:00:00,12,733,410,274,49,2.75,8,5.416666666666667,289.7,277.4,206.79,215.82
2026-06-09 12:00:00,11,778,420,280,78,2.727272727272727,8,7.636363636363637,230.31,235.01999999999998,204.52,179.6
2026-06-09 13:00:00,10,531,344,138,49,2.8,7,5.8,223.46,191.62,124.17,121.68
2026-06-09 14:00:00,14,770,451,264,55,3.5,8,6.071428571428571,274.37,284.53,217.03,222.75
2026-06-09 15:00:00,15,793,399,314,80,3.0,10,5.066666666666666,312.42,260.49,176.09,201.93
2026-06-09 16:00:00,10,739,406,264,69,3.3,7,5.1,283.76,254.25,185.74,193.29
2026-06-09 17:00:00,14,821,420,328,73,2.857142857142857,10,6.428571428571429,283.04,291.25,209.93,253.02
2026-06-09 18:00:00,12,701,316,298,87,3.0833333333333335,7,4.75,256.2,197.12,173.72,197.64
2026-06-09 19:00:00,14,657,326,291,40,3.2857142857142856,8,4.5,239.97,220.64,152.68,175.73
2026-06-09 20:00:00,12,693,329,268,96,3.5,7,4.916666666666667,264.1,217.73000000000002,176.88,173.72
2026-06-09 21:00:00,13,633,274,280,79,3.3846153846153846,8,5.769230769230769,230.67000000000002,231.24,161.79,146.16
2026-06-09 22:00:00,10,526,270,183,73,3.2,6,5.3,209.89000000000001,181.02,125.0,140.47
2026-06-09 23:00:00,11,573,245,255,73,3.3636363636363638,7,2.272727272727273,215.31,230.27,172.22,168.37
2026-06-10 00:00:00,14,556,228,194,134,3.357142857142857,8,2.2142857142857144,190.63,197.74,130.57999999999998,151.64
2026-06-10 01:00:00,13,479,225,184,70,3.1538461538461537,9,3.8461538461538463,168.6,166.01,104.88,126.36
2026-06-10 02:00:00,9,478,233,200,45,3.0,6,3.6666666666666665,181.33,150.93,128.8,116.08
2026-06-10 03:00:00,14,509,232,199,78,3.0,9,4.142857142857143,182.59,179.71,125.6,135.15
2026-06-10 04:00:00,10,579,277,181,121,3.8,4,3.3,202.23000000000002,149.23999999999998,134.94,171.67000000000002
2026-06-10 05:00:00,12,614,275,261,78,2.8333333333333335,9,2.8333333333333335,235.65,204.62,162.49,175.19
2026-06-10 06:00:00,14,413,218,128,67,3.142857142857143,9,3.9285714285714284,166.53,138.98000000000002,106.69999999999999,96.08
2026-06-10 07:00:00,12,554,243,217,94,3.25,6,4.0,202.11,162.77,143.97,146.51
2026-06-10 08:00:00,15,539,264,214,61,2.8,10,5.866666666666666,200.62,183.77,144.3,159.17000000000002
2026-06-10 09:00:00,11,637,277,274,86,3.3636363636363638,7,5.2727272727272725,229.45,207.74,174.95,170.05
2026-06-10 10:00:00,9,729,351,294,84,3.4444444444444446,4,3.7777777777777777,255.21,235.6,209.48,166.32
2026-06-10 11:00:00,12,749,384,295,70,3.3333333333333335,7,3.25,279.3,236.29,187.83,214.57
2026-06-10 12:00:00,13,712,394,254,64,3.5384615384615383,7,5.153846153846154,263.55,257.94,175.23,225.85
2026-06-10 13:00:00,12,747,397,270,80,3.0833333333333335,7,5.5,257.89,274.44,186.59,198.53
2026-06-10 14:00:00,14,731,385,274,72,3.0,9,6.357142857142857,276.84999999999997,273.58,195.31,187.74
2026-06-10 15:00:00,14,767,401,279,87,3.142857142857143,9,5.714285714285714,299.93,296.55,212.22,223.22
2026-06-10 16:00:00,13,594,361,178,55,3.230769230769231,7,4.6923076923076925,227.82,218.64000000000001,116.77,180.45
2026-06-10 17:00:00,9,700,393,238,69,3.5555555555555554,4,3.2222222222222223,260.19,238.85,151.33,199.77
2026-06-10 18:00:00,9,785,377,305,103,3.2222222222222223,6,5.666666666666667,311.08,238.62,214.95,205.45
2026-06-10 19:00:00,12,567,272,237,58,3.5833333333333335,6,5.25,191.92,191.92000000000002,170.77,156.48999999999998
2026-06-10 20:00:00,13,678,301,293,84,3.3076923076923075,8,5.923076923076923,241.82999999999998,254.54,181.98,178.41
2026-06-10 21:00:00,12,744,345,331,68,3.1666666666666665,7,4.416666666666667,272.13,265.71999999999997,200.18,182.98
2026-06-10 22:00:00,15,510,215,251,44,3.066666666666667,10,4.666666666666667,200.16,164.98,141.2,134.59
2026-06-10 23:00:00,13,543,244,255,44,3.1538461538461537,8,3.230769230769231,181.57,170.73000000000002,150.18,125.65
2026-06-11 00:00:00,13,575,287,187,101,3.3076923076923075,7,2.3076923076923075,213.54,185.49,132.7,154.45
2026-06-11 01:00:00,12,556,283,188,85,3.1666666666666665,9,4.5,206.70999999999998,202.95,147.89,153.33
2026-06-11 02:00:00,10,520,210,205,105,3.4,6,3.5,194.74,173.91,148.51,141.94
2026-06-11 03:00:00,11,551,226,230,95,2.909090909090909,7,3.909090909090909,199.87,174.6,151.94,139.52
2026-06-11 04:00:00,10,526,207,248,71,2.6,7,5.3,170.76,166.4,144.0,154.1
2026-06-11 05:00:00,10,602,284,260,58,3.3,6,4.3,209.21,170.86,171.23,155.62
2026-06-11 06:00:00,9,575,243,245,87,2.7777777777777777,6,4.777777777777778,233.95,179.88,167.34,132.11
2026-06-11 07:00:00,12,616,270,250,96,2.8333333333333335,9,3.5,227.87,212.60999999999999,143.06,142.84
2026-06-11 08:00:00,12,582,247,271,64,2.8333333333333335,8,7.166666666666667,211.72,216.01,177.95,173.0
2026-06-11 09:00:00,8,674,368,179,127,3.125,5,4.75,239.23000000000002,221.67,191.11,176.76
2026-06-11 10:00:00,12,673,416,211,46,3.25,7,3.6666666666666665,277.98,232.67000000000002,149.22,204.57
2026-06-11 11:00:00,11,724,373,247,104,3.3636363636363638,8,4.636363636363637,239.57,237.67,191.06,213.15
2026-06-11 12:00:00,14,696,369,230,97,3.0714285714285716,8,4.857142857142857,269.22,217.88,175.1,179.58
2026-06-11 13:00:00,10,665,405,242,18,3.3,6,4.8,242.19,203.45000000000002,164.73,221.95
2026-06-11 14:00:00,12,822,455,277,90,2.9166666666666665,8,5.666666666666667,311.93,251.18,206.57999999999998,225.47
2026-06-11 15:00:00,13,713,407,259,47,3.3076923076923075,9,5.615384615384615,243.72,244.23,168.45,206.42
2026-06-11 16:00:00,10,761,430,246,85,3.1,6,5.5,305.42,274.23,175.88,170.69
2026-06-11 17:00:00,13,803,439,264,100,3.3846153846153846,7,4.538461538461538,283.04,277.21,227.46,243.07
2026-06-11 18:00:00,14,732,369,292,71,3.2857142857142856,9,5.357142857142857,278.13,252.45999999999998,199.8,196.09
2026-06-11 19:00:00,11,683,315,290,78,3.1818181818181817,7,6.0,235.10999999999999,219.84,194.16,194.14000000000001
2026-06-11 20:00:00,13,578,265,249,64,3.3076923076923075,8,5.230769230769231,221.39,213.82,165.31,157.17
2026-06-11 21:00:00,10,644,337,237,70,3.0,6,5.9,256.64,237.08,167.43,156.8
2026-06-11 22:00:00,16,579,283,226,70,3.25,10,3.0625,222.08,205.82,145.8,159.84
2026-06-11 23:00:00,11,477,245,154,78,3.4545454545454546,6,1.8181818181818181,196.06,149.38,133.22,131.24
2026-06-12 00:00:00,11,523,233,208,82,3.272727272727273,8,5.818181818181818,211.78,172.62,157.32999999999998,133.04
2026-06-12 01:00:00,16,521,226,205,90,3.1875,10,4.625,168.1,177.44,158.44,127.75
2026-06-12 02:00:00,11,607,321,210,76,3.1818181818181817,8,4.636363636363637,235.81,225.20999999999998,149.56,168.76999999999998
2026-06-12 03:00:00,14,538,249,214,75,3.357142857142857,8,4.5,207.47,170.68,152.74,138.96
2026-06-12 04:00:00,9,497,191,215,91,3.3333333333333335,6,4.444444444444445,191.35,184.32999999999998,130.37,110.53
2026-06-12 05:00:00,9,592,231,262,99,3.4444444444444446,5,5.222222222222222,219.77,186.99,175.96,162.84
2026-06-12 06:00:00,10,531,254,223,54,3.0,7,2.7,204.07,177.34,144.81,127.5
2026-06-12 07:00:00,13,564,241,250,73,3.230769230769231,8,4.769230769230769,214.88,188.4,158.21,148.82999999999998
2026-06-12 08:00:00,13,694,271,286,137,3.4615384615384617,7,3.4615384615384617,286.98,220.61,186.16,181.91
2026-06-12 09:00:00,12,811,434,302,75,3.25,7,6.25,298.75,273.99,196.26999999999998,203.20999999999998
2026-06-12 10:00:00,9,754,414,238,102,3.3333333333333335,6,4.555555555555555,288.86,271.55,198.25,223.17
2026-06-12 11:00:00,10,770,411,272,87,3.1,6,4.0,278.18,245.57,182.25,234.29
2026-06-12 12:00:00,14,726,362,291,73,3.0714285714285716,8,5.357142857142857,273.64,230.98,192.63,210.67
2026-06-12 13:00:00,9,681,309,284,88,2.888888888888889,6,4.555555555555555,276.12,239.13,208.81,164.46
2026-06-12 14:00:00,13,786,432,255,99,2.6153846153846154,10,7.0,344.26,242.12,172.32,227.31
2026-06-12 15:00:00,10,669,350,239,80,3.4,5,3.6,274.64,233.33,171.07,174.43
2026-06-12 16:00:00,13,760,417,274,69,3.076923076923077,9,7.230769230769231,298.27,258.26,191.63,206.46
2026-06-12 17:00:00,9,730,382,254,94,3.3333333333333335,5,5.111111111111111,307.82,227.95,186.8,218.35000000000002
2026-06-12 18:00:00,12,739,399,279,61,3.25,7,6.25,299.97,251.68,181.4,177.74
2026-06-12 19:00:00,10,608,286,221,101,3.8,4,3.5,255.79000000000002,219.67,176.67000000000002,162.08
2026-06-12 20:00:00,11,708,331,304,73,3.090909090909091,7,4.7272727272727275,269.59,254.43,195.32,196.15
2026-06-12 21:00:00,13,720,351,270,99,3.1538461538461537,7,4.769230769230769,282.89,229.63,178.49,212.33
2026-06-12 22:00:00,14,547,279,201,67,3.357142857142857,8,2.4285714285714284,197.35,195.44,162.09,136.59
2026-06-12 23:00:00,10,484,253,153,78,2.8,7,5.0,191.39,157.53,121.9,132.75
2026-06-13 00:00:00,7,543,187,267,89,3.142857142857143,4,2.4285714285714284,187.86,186.57,147.2,145.98
2026-06-13 01:00:00,9,458,209,200,49,2.7777777777777777,6,5.333333333333333,181.97,172.09,131.93,111.08
2026-06-13 02:00:00,12,457,170,235,52,3.4166666666666665,6,3.9166666666666665,174.4,153.84,149.24,121.92
2026-06-13 03:00:00,12,516,214,243,59,3.0833333333333335,7,4.75,210.66,177.98000000000002,136.84,125.12
2026-06-13 04:00:00,11,497,200,241,56,3.1818181818181817,6,2.272727272727273,189.32,170.85,122.13,127.91
2026-06-13 05:00:00,13,611,224,328,59,3.1538461538461537,8,4.615384615384615,247.11,209.75,197.12,171.74
2026-06-13 06:00:00,9,584,206,262,116,3.2222222222222223,6,2.4444444444444446,221.39,203.49,173.13,137.63
2026-06-13 07:00:00,10,498,173,279,46,3.4,5,3.2,165.89,157.61,140.43,114.37
2026-06-13 08:00:00,14,693,241,372,80,3.2142857142857144,8,4.571428571428571,301.84000000000003,207.21,175.49,183.42
2026-06-13 09:00:00,13,720,342,297,81,2.5384615384615383,9,4.384615384615385,250.34,226.33,193.97,220.67000000000002
2026-06-13 10:00:00,10,721,307,372,42,3.5,5,5.1,266.01,256.93,214.01,204.51
2026-06-13 11:00:00,11,751,400,210,141,3.6363636363636362,6,4.181818181818182,290.66,258.24,163.96,197.44
2026-06-13 12:00:00,14,658,338,267,53,2.5,10,5.357142857142857,233.37,205.35,158.48,173.37
2026-06-13 13:00:00,15,930,387,459,84,3.2666666666666666,9,6.533333333333333,373.28,275.23,250.48,231.7
2026-06-13 14:00:00,13,771,409,283,79,3.230769230769231,8,5.076923076923077,287.68,250.73,202.51,225.91
2026-06-13 15:00:00,11,779,357,379,43,3.090909090909091,7,6.7272727272727275,305.81,282.02,250.69,225.82999999999998
2026-06-13 16:00:00,10,743,313,382,48,3.9,4,3.7,228.07,239.7,175.7,184.32
2026-06-13 17:00:00,7,759,454,262,43,3.142857142857143,4,4.142857142857143,287.09999999999997,238.32999999999998,194.16,234.52
2026-06-13 18:00:00,14,756,323,390,43,3.0,10,6.5,315.22,260.61,221.52,195.78
2026-06-13 19:00:00,12,706,335,314,57,3.75,6,4.166666666666667,220.89,255.11,226.41,176.97
2026-06-13 20:00:00,10,709,315,327,67,3.4,4,2.3,296.01,234.8,190.12,173.25
2026-06-13 21:00:00,14,664,240,316,108,3.0714285714285716,9,5.5,260.96,215.31,192.87,148.58
2026-06-13 22:00:00,9,580,216,259,105,3.111111111111111,6,1.5555555555555556,191.82,198.96,154.61,185.63
2026-06-13 23:00:00,12,589,186,331,72,3.25,6,2.8333333333333335,203.1,187.17,198.41,161.16
2026-06-14 00:00:00,10,594,173,351,70,2.9,6,4.7,217.72,200.89000000000001,181.51,144.51
2026-06-14 01:00:00,10,534,223,257,54,3.5,5,1.5,195.05,188.31,172.67,147.57
2026-06-14 02:00:00,11,568,202,305,61,2.727272727272727,8,5.2727272727272725,209.16,183.44,182.74,158.53
2026-06-14 03:00:00,12,553,223,261,69,2.9166666666666665,8,4.083333333333333,185.44,160.65,155.41,144.41
2026-06-14 04:00:00,14,462,205,198,59,3.2142857142857144,8,3.857142857142857,161.74,158.5,124.39,114.78
2026-06-14 05:00:00,13,591,206,293,92,3.076923076923077,9,3.3076923076923075,212.82,193.2,163.64000000000001,121.05000000000001
2026-06-14 06:00:00,15,568,183,269,116,3.1333333333333333,9,3.0,182.46,194.21,172.94,128.63
2026-06-14 07:00:00,9,442,160,208,74,3.0,6,2.2222222222222223,139.44,145.43,125.81,119.37
2026-06-14 08:00:00,15,545,205,275,65,3.466666666666667,9,3.533333333333333,183.0,169.72,139.58,135.64
2026-06-14 09:00:00,11,809,343,387,79,3.272727272727273,6,5.7272727272727275,319.66,280.15,239.23,234.15
2026-06-14 10:00:00,11,709,341,296,72,2.8181818181818183,8,7.545454545454546,291.7,234.76,190.71,145.41
2026-06-14 11:00:00,11,817,322,406,89,3.4545454545454546,5,5.2727272727272725,326.11,299.21,198.25,187.77
2026-06-14 12:00:00,11,745,338,339,68,3.5454545454545454,6,3.6363636363636362,264.79,218.29,187.56,209.36
2026-06-14 13:00:00,10,754,353,350,51,3.2,5,4.2,265.24,270.6,231.43,182.06
2026-06-14 14:00:00,10,780,358,363,59,2.8,6,5.4,306.05,265.99,262.21,212.75
2026-06-14 15:00:00,8,685,318,288,79,3.0,5,5.75,257.28,218.4,149.2,181.69
2026-06-14 16:00:00,9,849,407,376,66,3.0,6,4.555555555555555,333.88,339.99,247.73000000000002,256.82
2026-06-14 17:00:00,9,760,295,385,80,3.2222222222222223,5,5.555555555555555,306.85,233.21,190.38,174.52
2026-06-14 18:00:00,16,712,317,293,102,2.9375,10,6.3125,278.75,241.23000000000002,173.34,195.34
2026-06-14 19:00:00,14,581,253,291,37,3.2857142857142856,8,4.071428571428571,209.61,187.94,170.46,138.27
2026-06-14 20:00:00,16,660,312,295,53,3.0625,10,5.625,254.62,237.12,184.12,173.6
2026-06-14 21:00:00,13,549,261,251,37,3.3076923076923075,7,5.538461538461538,195.04,191.03,150.99,146.13
2026-06-14 22:00:00,10,634,194,360,80,3.0,6,4.0,229.21,188.02,184.31,140.83
2026-06-14 23:00:00,11,691,241,311,139,3.272727272727273,8,4.363636363636363,240.97,216.03,204.19,167.69
2026-06-15 00:00:00,13,525,217,207,101,2.923076923076923,9,3.6153846153846154,184.89,186.16,151.44,125.44
2026-06-15 01:00:00,10,524,232,202,90,3.5,4,1.3,179.73,149.98,125.16,154.45
2026-06-15 02:00:00,13,551,232,264,55,3.1538461538461537,9,3.1538461538461537,196.43,175.96,155.29,131.46
2026-06-15 03:00:00,11,460,237,139,84,3.1818181818181817,6,3.909090909090909,174.54999999999998,140.57999999999998,126.37,114.64
2026-06-15 04:00:00,10,605,260,259,86,3.6,6,3.1,253.97,216.65,180.01,161.23
2026-06-15 05:00:00,11,561,259,200,102,2.909090909090909,8,5.0,203.38,186.75,173.1,146.23
2026-06-15 06:00:00,12,550,241,204,105,3.4166666666666665,7,4.166666666666667,188.05,171.08,162.45,136.7
2026-06-15 07:00:00,14,533,262,193,78,3.0714285714285716,9,4.5,221.54,173.67,140.36,162.05
2026-06-15 08:00:00,14,589,272,257,60,2.9285714285714284,10,6.285714285714286,222.78,199.34,172.29,133.94
2026-06-15 09:00:00,10,757,432,273,52,3.0,7,6.3,288.42,271.21,161.04,224.13
2026-06-15 10:00:00,12,695,351,301,43,3.4166666666666665,7,5.416666666666667,270.76,235.3,197.05,191.49
2026-06-15 11:00:00,15,710,353,281,76,3.0,9,3.933333333333333,239.25,239.06,181.48,190.17
2026-06-15 12:00:00,11,647,361,208,78,2.727272727272727,8,4.454545454545454,233.65,187.02,158.98,159.84
2026-06-15 13:00:00,15,743,408,266,69,3.1333333333333333,10,6.333333333333333,269.86,229.15,187.38,200.33
2026-06-15 14:00:00,12,683,322,265,96,3.4166666666666665,6,3.8333333333333335,233.27,230.47,188.5,176.56
