timestamp,total_power_kw,floor1_power_kw,floor2_power_kw,roomA_power_kw,roomB_power_kw,roomC_power_kw,roomD_power_kw,floor1_ac_kw,floor1_light_kw,floor1_plug_kw,floor2_ac_kw,floor2_light_kw,floor2_plug_kw
2026-05-15 06:00:00,26.52,9.18,8,3.12,3.54,2.74,3.15,4.2,1.78,3.2,3.85,1.64,2.51
2026-05-15 07:00:00,27.11,8.77,8.27,3.04,3.08,2.92,3.28,4.41,1.53,2.83,3.77,1.44,3.06
2026-05-15 08:00:00,32.57,12.16,11.16,3.87,5.64,3.67,5.29,4.42,3.07,4.67,4.01,2.5,4.65
2026-05-15 09:00:00,34.84,12.68,11.85,4.16,5.39,3.92,5.46,5.21,2.85,4.61,4.49,2.62,4.73
2026-05-15 10:00:00,38.55,15.37,12.94,4.97,6.79,4.22,6.01,6,3.65,5.71,4.92,3,5.01
2026-05-15 11:00:00,39.9,15.53,14.7,5.18,6.16,5.14,5.84,6.98,3.24,5.32,6.76,2.7,5.24
2026-05-15 12:00:00,39.68,15.13,13.74,5.05,5.83,4.79,5.43,7.08,3.13,4.92,6.4,2.57,4.77
2026-05-15 13:00:00,43.14,17.49,14.4,5.9,6.71,5.13,5.07,8.13,3.47,5.89,7.63,2.53,4.24
2026-05-15 14:00:00,42.52,16.49,16.24,5.55,6.03,5.84,5.91,8.18,3.24,5.07,8.15,2.64,5.45
2026-05-15 15:00:00,43.87,18.16,15.38,6.37,6.39,5.38,5.7,9,3,6.16,7.81,2.91,4.66
2026-05-15 16:00:00,43.65,17.33,16,6.04,6.32,5.58,5.87,8.28,2.99,6.05,8.28,3.09,4.62
2026-05-15 17:00:00,43.93,17.59,15.81,5.83,6.23,5.54,6.06,9.2,3.6,4.79,7.65,2.92,5.23
2026-05-15 18:00:00,43.73,17.7,14.84,6.27,6.1,5.09,5.64,8.88,2.78,6.03,7.46,3.03,4.34
2026-05-15 19:00:00,36.43,13.64,12.04,4.95,3.37,4.67,2.98,8.86,1.65,3.13,7.98,1.36,2.7
2026-05-15 20:00:00,33.92,12.57,11.16,4.49,3.34,4.2,3.31,7.89,1.71,2.98,6.64,1.5,3.02
2026-05-15 21:00:00,33.63,11.57,11.76,4.03,3.56,4.36,3.55,6.63,1.87,3.07,7.01,1.75,3
2026-05-15 22:00:00,32.04,11.45,10.68,4.03,3.46,3.87,3.58,6.61,1.77,3.07,5.87,1.73,3.08
2026-05-15 23:00:00,22.96,6.73,6.13,2.49,1.33,2.4,1.32,4.84,0.65,1.24,4.38,0.68,1.08
2026-05-16 00:00:00,20.76,5.73,5.3,2.21,0.62,2.22,0.65,4.83,0.28,0.61,4.43,0.31,0.56
2026-05-16 01:00:00,19.8,5.48,4.84,2.08,0.64,2.03,0.58,4.6,0.35,0.53,4.05,0.28,0.51
2026-05-16 02:00:00,18.84,4.47,4.63,1.68,0.58,1.92,0.62,3.69,0.33,0.46,3.81,0.3,0.53
2026-05-16 03:00:00,18.54,4.66,4.3,1.77,0.58,1.77,0.61,3.85,0.3,0.51,3.49,0.31,0.5
2026-05-16 04:00:00,17.65,4.52,4.14,1.72,0.56,1.7,0.57,3.73,0.28,0.51,3.4,0.32,0.42
2026-05-16 05:00:00,18.7,4.74,4.35,1.79,0.63,1.81,0.57,3.87,0.33,0.54,3.58,0.28,0.48
2026-05-16 06:00:00,20.52,5.74,5.24,2.09,1.38,2.01,1.42,3.78,0.67,1.29,3.28,0.61,1.35
2026-05-16 07:00:00,21.53,6.31,5.55,2.32,1.53,2.07,1.53,4.1,0.7,1.52,3.53,0.81,1.21
2026-05-16 08:00:00,24.39,7.57,7.59,2.61,2.46,2.76,2.64,4.15,1.3,2.11,3.97,1.17,2.44
2026-05-16 09:00:00,27.46,9.11,8.64,3.2,2.69,3.22,2.63,5.37,1.4,2.34,5.09,1.23,2.33
2026-05-16 10:00:00,27.87,9.44,8.12,3.37,2.77,3.04,2.37,5.51,1.34,2.59,4.93,1.13,2.06
2026-05-16 11:00:00,28.1,9.03,8.71,3.13,2.73,3.22,2.72,5.27,1.48,2.28,5.03,1.29,2.39
2026-05-16 12:00:00,30.17,10.63,9.15,3.86,2.56,3.48,2.35,7.01,1.27,2.36,6.04,1.21,1.91
2026-05-16 13:00:00,31.07,10.94,10.21,3.88,2.95,3.89,2.52,6.85,1.56,2.52,6.91,1.35,1.95
2026-05-16 14:00:00,31.52,10.72,10.75,3.86,2.72,4.12,2.69,6.91,1.38,2.44,7.18,1.35,2.23
2026-05-16 15:00:00,33.95,12.49,10.7,4.58,2.77,4.21,2.28,8.57,1.36,2.56,7.66,1.15,1.89
2026-05-16 16:00:00,32.41,11.29,10.78,3.97,2.78,4.19,2.4,7.56,1.63,2.09,7.62,1.26,1.91
2026-05-16 17:00:00,33.51,11.51,11.17,4.13,2.84,4.26,2.95,7.58,1.49,2.44,7.21,1.43,2.53
2026-05-16 18:00:00,32.68,11.85,10.7,4.26,2.87,4.1,2.79,7.86,1.5,2.49,6.93,1.32,2.44
2026-05-16 19:00:00,27.49,8.97,8.38,3.39,1.51,3.34,1.56,6.79,0.68,1.49,6.34,0.82,1.22
2026-05-16 20:00:00,29.21,9.96,8.2,3.75,1.57,3.35,1.4,7.73,0.76,1.46,6.28,0.62,1.3
2026-05-16 21:00:00,27.19,9.07,7.84,3.42,1.5,3.11,1.48,6.92,0.71,1.45,5.91,0.8,1.13
2026-05-16 22:00:00,25.92,8.74,7.49,3.2,1.66,3.03,1.33,6.46,0.91,1.37,5.68,0.62,1.19
2026-05-16 23:00:00,21.48,6.1,5.4,2.33,0.59,2.29,0.58,5.3,0.34,0.46,4.61,0.26,0.53
2026-05-17 00:00:00,21.33,5.77,5.55,2.22,0.6,2.33,0.61,4.92,0.29,0.55,4.75,0.33,0.47
2026-05-17 01:00:00,19.08,4.85,4.54,1.83,0.63,1.89,0.57,3.97,0.34,0.54,3.78,0.29,0.46
2026-05-17 02:00:00,18.57,4.84,4.24,1.84,0.63,1.74,0.63,3.95,0.3,0.59,3.4,0.31,0.53
2026-05-17 03:00:00,17.5,4.31,4.07,1.61,0.62,1.69,0.57,3.47,0.35,0.48,3.3,0.25,0.52
2026-05-17 04:00:00,18.36,4.54,4.36,1.71,0.63,1.82,0.51,3.67,0.33,0.53,3.68,0.26,0.42
2026-05-17 05:00:00,18.61,4.84,4.24,1.84,0.63,1.74,0.64,3.95,0.31,0.57,3.37,0.31,0.56
2026-05-17 06:00:00,21.94,6.56,5.58,2.39,1.56,2.1,1.51,4.35,0.77,1.44,3.58,0.78,1.21
2026-05-17 07:00:00,22.05,6.32,5.79,2.3,1.42,2.23,1.36,4.33,0.73,1.26,3.99,0.7,1.1
2026-05-17 08:00:00,26.53,8.53,7.93,2.96,2.69,2.92,2.66,4.8,1.42,2.3,4.27,1.16,2.49
2026-05-17 09:00:00,26.15,7.88,8.21,2.68,2.72,2.91,2.89,4.13,1.46,2.29,4.36,1.47,2.37
2026-05-17 10:00:00,29.14,9.48,9.09,3.32,3.02,3.42,2.7,5.24,1.53,2.72,5.39,1.21,2.49
2026-05-17 11:00:00,27.63,9.41,8.81,3.24,2.75,3.27,2.6,5.69,1.57,2.15,5.34,1.3,2.17
2026-05-17 12:00:00,30.77,10.53,10.12,3.81,2.74,3.78,2.73,6.64,1.33,2.56,6.56,1.48,2.08
2026-05-17 13:00:00,30.44,10.93,9.46,3.94,2.83,3.64,2.31,6.95,1.41,2.57,6.39,1.16,1.91
2026-05-17 14:00:00,30.03,10.33,9.49,3.74,2.44,3.62,2.44,6.92,1.26,2.15,6.25,1.23,2.01
2026-05-17 15:00:00,31.3,10.88,10.19,3.9,2.56,3.92,2.64,7.36,1.4,2.11,6.6,1.22,2.37
2026-05-17 16:00:00,32.37,11.35,11.07,4.01,2.79,4.26,2.73,7.6,1.6,2.15,7.43,1.35,2.29
2026-05-17 17:00:00,35.05,13.06,10.82,4.71,2.97,4.23,2.63,8.97,1.6,2.49,7.21,1.16,2.45
2026-05-17 18:00:00,33.73,12.96,10.74,4.72,2.79,4.13,2.68,9.08,1.46,2.43,7.15,1.32,2.27
2026-05-17 19:00:00,28.4,9.98,8.01,3.77,1.55,3.26,1.31,7.77,0.75,1.46,6.26,0.64,1.11
2026-05-17 20:00:00,29.27,9.49,9.06,3.54,1.64,3.71,1.39,7.18,0.82,1.5,7.18,0.67,1.2
2026-05-17 21:00:00,27.66,8.99,8.03,3.36,1.51,3.24,1.43,6.87,0.77,1.35,6.1,0.68,1.25
2026-05-17 22:00:00,25.72,8.11,7.7,3.01,1.58,3.06,1.43,5.87,0.78,1.46,5.84,0.78,1.08
2026-05-17 23:00:00,22.35,6.37,6.42,2.45,0.63,2.74,0.55,5.48,0.32,0.57,5.68,0.28,0.46
2026-05-18 00:00:00,23.33,6.75,6.11,2.46,1.28,2.39,1.37,5.01,0.72,1.02,4.28,0.67,1.16
2026-05-18 01:00:00,21.13,6.14,5.67,2.24,1.23,2.17,1.38,4.45,0.67,1.02,3.86,0.73,1.08
2026-05-18 02:00:00,21.09,5.41,5.6,1.96,1.2,2.15,1.37,3.74,0.63,1.04,3.77,0.69,1.14
2026-05-18 03:00:00,21.17,6.19,5.02,2.24,1.51,1.95,1.28,4.08,0.76,1.35,3.26,0.55,1.21
2026-05-18 04:00:00,20.59,5.88,5.12,2.1,1.37,1.96,1.36,4.02,0.77,1.1,3.27,0.62,1.22
2026-05-18 05:00:00,20.77,5.76,5.08,2.07,1.43,1.97,1.2,3.76,0.74,1.26,3.46,0.58,1.04
2026-05-18 06:00:00,27,9.08,8.33,3,3.81,2.89,3.26,3.77,1.99,3.32,3.97,1.6,2.76
2026-05-18 07:00:00,26.68,8.9,8.02,3.04,3.42,2.7,3.33,4.08,1.7,3.12,3.61,1.72,2.69
2026-05-18 08:00:00,36.05,12.96,12.69,4.31,5.4,4.32,5.63,5.42,2.77,4.77,4.98,2.52,5.19
2026-05-18 09:00:00,36.84,13.8,13.64,4.64,5.71,4.4,6.35,5.76,2.85,5.19,5.25,3.3,5.08
2026-05-18 10:00:00,39.17,15.24,13.79,5.06,6.49,4.52,6.41,6.13,3.3,5.8,5.18,3.12,5.49
2026-05-18 11:00:00,39.01,14.25,14.05,4.61,5.9,4.89,5.67,6.24,3.31,4.7,6.35,2.61,5.09
2026-05-18 12:00:00,39.48,15.32,13.67,4.97,6.4,4.62,5.57,6.57,3.54,5.2,6.32,2.9,4.44
2026-05-18 13:00:00,41.13,16.77,14.17,5.9,6.04,4.86,5.53,8.06,2.77,5.94,6.86,2.88,4.43
2026-05-18 14:00:00,42.17,17.53,15.27,6.07,5.97,5.31,5.61,9.15,3.02,5.36,7.91,2.99,4.37
2026-05-18 15:00:00,43.43,17.34,15.6,5.83,6.06,5.41,5.99,9.08,3.37,4.88,7.64,3.02,4.94
2026-05-18 16:00:00,45.24,18.05,16.44,6.23,6.36,5.64,6.44,9.09,3.19,5.77,7.93,3.33,5.18
2026-05-18 17:00:00,45.46,19,16.06,6.52,6.36,5.72,5.89,10.21,3.38,5.42,8.09,2.78,5.19
2026-05-18 18:00:00,44.16,17.75,15.86,6.17,6.34,5.48,5.93,8.73,3.06,5.96,8.09,3.18,4.59
2026-05-18 19:00:00,35.14,13.21,10.87,4.75,3.62,4.11,2.91,8.06,1.76,3.39,7.01,1.48,2.38
2026-05-18 20:00:00,35.78,13.38,11.56,4.78,3.29,4.4,3.13,8.85,1.77,2.76,7.35,1.49,2.73
2026-05-18 21:00:00,32.89,11.22,10.95,3.94,3.23,4.05,3.36,6.76,1.72,2.74,6.44,1.64,2.87
2026-05-18 22:00:00,30.03,10.27,9.65,3.61,3,3.44,3.28,6.09,1.57,2.61,5.32,1.72,2.6
2026-05-18 23:00:00,24.83,8.08,6.78,2.98,1.51,2.69,1.27,6,0.8,1.28,5.14,0.71,0.93
2026-05-19 00:00:00,23.07,6.93,6.37,2.54,1.33,2.51,1.33,5.11,0.73,1.09,4.59,0.66,1.12
2026-05-19 01:00:00,23.59,7.12,6.54,2.6,1.39,2.62,1.16,5.23,0.77,1.13,5.01,0.61,0.92
2026-05-19 02:00:00,22.59,6.52,6.13,2.38,1.26,2.41,1.31,4.8,0.69,1.03,4.4,0.66,1.07
2026-05-19 03:00:00,20.75,5.66,5.57,2.07,1.23,2.16,1.29,3.94,0.63,1.1,3.85,0.65,1.07
2026-05-19 04:00:00,20.88,5.94,5.29,2.19,1.21,2.07,1.26,4.24,0.61,1.09,3.56,0.55,1.18
2026-05-19 05:00:00,20.43,6.15,4.98,2.23,1.47,1.92,1.17,4.08,0.73,1.34,3.43,0.61,0.95
2026-05-19 06:00:00,27.23,8.9,8.27,2.95,3.51,2.83,3.12,4.07,1.9,2.94,4.22,1.72,2.32
2026-05-19 07:00:00,25.93,8.41,7.69,2.79,3.25,2.62,3.03,3.96,1.78,2.67,3.7,1.6,2.39
2026-05-19 08:00:00,36.25,14.06,12.09,4.58,6.24,3.86,5.56,5.4,3.28,5.38,4.86,3.05,4.17
2026-05-19 09:00:00,38.26,15.21,13.13,4.98,6.65,4.28,5.84,5.96,3.47,5.78,5.48,3.12,4.53
2026-05-19 10:00:00,39.3,15.28,14.38,4.96,6.41,4.78,6.4,6.51,3.53,5.24,5.82,3.16,5.4
2026-05-19 11:00:00,38.62,14.33,13.89,4.79,5.82,4.64,5.77,6.2,3,5.13,6.34,3.08,4.47
2026-05-19 12:00:00,40.48,15.15,14.82,5.23,5.63,5.21,5.99,7.15,2.73,5.27,6.58,2.61,5.63
2026-05-19 13:00:00,44.43,17.27,16.37,5.75,6.29,5.71,6.13,8.72,3.53,5.02,8.24,3.12,5.01
2026-05-19 14:00:00,43.88,17.1,16.04,5.94,6.32,5.64,6.24,8.05,2.99,6.05,7.57,2.89,5.58
2026-05-19 15:00:00,42.16,17.07,15.1,5.73,6.11,5.1,5.86,8.72,3.36,4.99,7.54,3.3,4.27
2026-05-19 16:00:00,44.76,18.56,15.58,6.36,6.84,5.6,5.29,8.94,3.44,6.18,8.53,2.65,4.39
2026-05-19 17:00:00,44.85,18.36,15.82,6.4,6.36,5.71,5.4,9.33,3.1,5.93,8.56,2.61,4.65
2026-05-19 18:00:00,46.03,18.81,16.58,6.43,6.75,6.02,5.88,9.37,3.47,5.96,8.51,2.6,5.47
2026-05-19 19:00:00,36.05,13.39,11.84,4.77,3.38,4.41,3.5,8.75,1.83,2.82,7.15,1.7,2.99
2026-05-19 20:00:00,33.66,12.83,10.84,4.63,3.28,4.15,2.77,8.2,1.64,2.99,7.13,1.37,2.34
2026-05-19 21:00:00,33.1,11.77,10.5,4.16,3.58,3.99,2.84,6.72,1.79,3.26,6.68,1.37,2.46
2026-05-19 22:00:00,32.85,11.63,10.88,4,3.55,4.08,3.19,6.81,2,2.82,6.56,1.51,2.81
2026-05-19 23:00:00,25.17,8.03,7.45,2.97,1.35,2.98,1.4,6.18,0.75,1.1,5.57,0.69,1.19
2026-05-20 00:00:00,23.65,7.08,6.02,2.56,1.38,2.34,1.29,5.22,0.8,1.05,4.33,0.71,0.98
2026-05-20 01:00:00,22.57,6.76,6.07,2.5,1.4,2.4,1.33,4.75,0.67,1.34,4.26,0.6,1.22
2026-05-20 02:00:00,20.94,6.04,5.19,2.19,1.43,2.03,1.19,4.04,0.73,1.27,3.59,0.57,1.03
2026-05-20 03:00:00,22.02,5.71,5.79,2.09,1.22,2.29,1.26,4,0.62,1.08,4.06,0.56,1.16
2026-05-20 04:00:00,20.08,5.73,5.2,2.09,1.2,2,1.25,4.08,0.64,1.01,3.55,0.64,1.01
2026-05-20 05:00:00,20.63,5.88,5.08,2.12,1.3,1.98,1.28,4.09,0.71,1.09,3.33,0.56,1.2
2026-05-20 06:00:00,27.11,8.92,8.48,3.04,3.34,2.96,3.41,4.22,1.69,3,3.83,1.56,3.08
2026-05-20 07:00:00,28.68,9.5,8.92,3.3,3.34,3.17,3.29,4.78,1.64,3.09,4.47,1.55,2.9
2026-05-20 08:00:00,35.43,13.62,12.21,4.34,6.01,3.82,5.81,5.46,3.38,4.78,4.68,3.24,4.29
2026-05-20 09:00:00,36.47,14.21,12.27,4.68,5.95,4,5.47,5.96,3.14,5.11,5.11,2.92,4.24
2026-05-20 10:00:00,38.2,14.93,13.36,4.92,6.38,4.51,5.41,6.06,3.33,5.53,6.26,2.88,4.23
2026-05-20 11:00:00,39.34,16.43,12.74,5.6,6.54,4.29,5.31,7.14,3.19,6.09,5.72,2.73,4.29
2026-05-20 12:00:00,42.14,17.24,14.15,5.79,6.71,4.75,5.82,7.91,3.51,5.83,6.51,3.09,4.56
2026-05-20 13:00:00,41.28,16.53,15.09,5.52,5.87,5.11,6.09,8.56,3.31,4.66,7.07,3.2,4.82
2026-05-20 14:00:00,43.46,17.13,15.32,5.69,6.39,5.32,5.67,8.41,3.54,5.18,7.87,3,4.45
2026-05-20 15:00:00,44.5,18.39,15.86,6.17,6.79,5.58,5.74,9.05,3.68,5.67,8.26,2.94,4.66
2026-05-20 16:00:00,43.57,18.35,15.24,6.34,6.33,5.48,5.47,9.46,3.2,5.69,7.81,2.51,4.93
2026-05-20 17:00:00,46.1,18.8,17.03,6.41,6.3,5.98,6.44,10.15,3.43,5.21,8.38,3.12,5.54
2026-05-20 18:00:00,44.97,17.64,16.64,6.02,6.12,5.89,6.13,9.16,3.25,5.23,8.4,2.97,5.27
2026-05-20 19:00:00,35.9,13.31,11.94,4.72,3.69,4.53,3.21,8.17,1.91,3.23,7.64,1.56,2.73
2026-05-20 20:00:00,37.86,14.06,12.77,5.07,3.62,4.8,3.58,8.95,1.79,3.32,7.98,1.77,3.02
2026-05-20 21:00:00,32.54,11.79,10.3,4.25,3.22,3.89,2.79,7.2,1.54,3.05,6.57,1.39,2.33
2026-05-20 22:00:00,33.71,12.6,11.46,4.46,3.75,4.24,3.46,7.32,1.88,3.39,6.85,1.72,2.89
2026-05-20 23:00:00,25.54,7.66,7.12,2.85,1.23,2.84,1.34,5.98,0.67,1.02,5.34,0.69,1.08
2026-05-21 00:00:00,24.09,7.67,6.24,2.88,1.3,2.5,1.15,5.82,0.63,1.23,4.71,0.58,0.95
2026-05-21 01:00:00,22.35,6.65,6.26,2.44,1.25,2.48,1.26,4.93,0.68,1.04,4.59,0.64,1.03
2026-05-21 02:00:00,22.73,6.19,6.21,2.22,1.35,2.47,1.33,4.36,0.78,1.05,4.39,0.59,1.23
2026-05-21 03:00:00,21.85,6.1,5.68,2.2,1.48,2.23,1.22,4.04,0.76,1.31,4.07,0.62,0.99
2026-05-21 04:00:00,20.63,5.73,5.33,2.03,1.45,2.03,1.32,3.75,0.81,1.17,3.62,0.71,1
2026-05-21 05:00:00,20.67,5.56,5.37,2.02,1.3,2.06,1.33,3.74,0.65,1.17,3.61,0.68,1.08
2026-05-21 06:00:00,26.77,9.39,8.22,3.2,3.62,2.91,2.9,4.29,1.8,3.31,4.38,1.48,2.36
2026-05-21 07:00:00,27.94,9.54,8.1,3.36,3.42,2.81,3,4.59,1.56,3.39,4.17,1.59,2.35
2026-05-21 08:00:00,36.2,14.37,12,4.88,6.29,3.78,5.67,5.32,2.93,6.12,4.64,3.13,4.23
2026-05-21 09:00:00,37.77,14.06,13.32,4.76,5.83,4.35,6.06,5.79,2.84,5.44,5.31,3.12,4.9
2026-05-21 10:00:00,39.54,15.46,13.53,5.39,6.12,4.66,5.61,6.57,2.74,6.15,5.92,2.62,4.99
2026-05-21 11:00:00,38.45,15.24,13.67,5.16,6.06,4.7,5.64,6.71,3.03,5.5,6.08,2.69,4.91
2026-05-21 12:00:00,41.64,15.84,15.11,5.35,6.27,5.08,6.31,7.03,3.17,5.64,6.76,3.25,5.11
2026-05-21 13:00:00,43.33,18.79,15.19,6.36,7.08,5.37,5.89,8.92,3.67,6.2,7.15,2.66,5.38
2026-05-21 14:00:00,42.72,17.89,14.53,6.1,6.57,5.14,5.36,8.7,3.36,5.83,7.33,2.6,4.6
2026-05-21 15:00:00,44.67,17.88,15.9,6.22,6.48,5.64,5.98,8.62,3.09,6.16,7.78,2.78,5.34
2026-05-21 16:00:00,43.53,17.96,16.04,6.05,6.65,5.59,6.29,8.77,3.54,5.64,7.56,3.01,5.48
2026-05-21 17:00:00,43.61,17.03,16.72,5.89,5.71,5.85,6.3,9.06,2.94,5.03,8.3,3.12,5.3
2026-05-21 18:00:00,44.92,17.43,17.02,6.07,6.28,6.08,6.04,8.47,3,5.95,8.91,2.93,5.18
2026-05-21 19:00:00,36.34,13.44,11.93,4.79,3.39,4.58,3.07,8.77,1.82,2.86,7.77,1.44,2.72
2026-05-21 20:00:00,34.43,13.17,11.13,4.62,3.72,4.09,3.51,8.04,2.01,3.11,6.42,1.71,2.99
2026-05-21 21:00:00,33.18,12.03,10.61,4.21,3.23,3.96,3.13,7.65,1.82,2.56,6.4,1.51,2.69
2026-05-21 22:00:00,31.76,11.23,10.26,3.83,3.55,3.83,3.05,6.42,2.01,2.81,6.14,1.45,2.67
2026-05-21 23:00:00,24.23,7.94,6.81,2.93,1.48,2.76,1.14,5.88,0.77,1.29,5.29,0.58,0.94
2026-05-22 00:00:00,23.03,6.66,6.24,2.4,1.39,2.48,1.22,4.79,0.8,1.07,4.64,0.63,0.97
2026-05-22 01:00:00,23.49,7.11,6.37,2.64,1.39,2.53,1.29,5.15,0.68,1.29,4.64,0.63,1.1
2026-05-22 02:00:00,22.66,6.72,5.75,2.42,1.41,2.24,1.34,4.81,0.81,1.1,3.95,0.64,1.15
2026-05-22 03:00:00,20.69,5.98,5.39,2.18,1.33,2.09,1.26,4.13,0.69,1.17,3.7,0.63,1.06
2026-05-22 04:00:00,20.78,6.03,5.16,2.17,1.45,1.95,1.31,4.03,0.77,1.24,3.47,0.73,0.96
2026-05-22 05:00:00,20.78,6.06,5.32,2.2,1.49,2.03,1.28,3.96,0.74,1.36,3.66,0.7,0.97
2026-05-22 06:00:00,26.79,9.52,8.52,3.36,3.39,2.93,3.49,4.6,1.53,3.39,3.82,1.66,3.05
2026-05-22 07:00:00,27.56,9.17,8.63,3.03,3.48,2.92,3.48,4.44,1.95,2.78,4.03,1.82,2.77
2026-05-22 08:00:00,35.98,13.45,12.95,4.46,6.12,4.3,6.11,4.79,3.01,5.66,4.62,2.78,5.55
2026-05-22 09:00:00,39.6,15.25,13.77,4.96,6.67,4.46,6.23,6.04,3.56,5.65,5.59,3.32,4.86
2026-05-22 10:00:00,37.44,14.62,13.03,4.88,5.98,4.32,5.57,6.26,3.08,5.27,5.72,2.95,4.36
2026-05-22 11:00:00,39.31,15.04,15.01,5.02,5.63,5.13,6.12,7.32,3.07,4.65,6.83,3.04,5.14
2026-05-22 12:00:00,42,15.8,15.7,5.51,5.94,5.58,6.03,7.25,2.75,5.79,7.44,2.68,5.58
2026-05-22 13:00:00,44.64,18.6,15.91,6.42,6.61,5.74,5.53,9.28,3.3,6.01,8.43,2.61,4.88
2026-05-22 14:00:00,43.21,18.72,14.43,6.55,6.41,5.06,5.27,9.6,3.1,6.03,7.44,2.7,4.29
2026-05-22 15:00:00,47.23,19.8,16.94,6.89,6.69,5.98,5.87,10.36,3.34,6.09,9.24,3.13,4.56
2026-05-22 16:00:00,44.93,17.98,16.92,6.31,5.88,5.92,6.02,9.64,2.88,5.46,9.05,3.25,4.63
2026-05-22 17:00:00,44.9,17.14,16.57,5.7,6.13,5.99,5.84,8.85,3.5,4.79,8.63,2.68,5.26
2026-05-22 18:00:00,44.75,17.98,15.82,6.24,6.21,5.59,6,9.22,3.09,5.68,7.7,2.82,5.31
2026-05-22 19:00:00,34.84,12.29,12.41,4.42,3.21,4.73,3.41,7.77,1.61,2.9,7.77,1.56,3.08
2026-05-22 20:00:00,33.79,13.1,10.24,4.68,3.53,3.86,2.8,8.16,1.81,3.14,6.51,1.39,2.34
2026-05-22 21:00:00,34.4,13.02,10.82,4.57,3.49,3.95,3.23,8.27,1.94,2.81,6.62,1.78,2.43
2026-05-22 22:00:00,32.89,11.5,11.01,3.95,3.37,4,3.47,6.96,1.95,2.58,6.42,1.8,2.79
2026-05-22 23:00:00,24.27,7.77,6.69,2.84,1.4,2.68,1.34,5.88,0.8,1.1,4.85,0.6,1.23
2026-05-23 00:00:00,21.28,5.9,5,2.26,0.57,2.08,0.63,5.12,0.31,0.48,4.17,0.33,0.5
2026-05-23 01:00:00,20.43,5.15,5.1,1.95,0.6,2.12,0.65,4.33,0.33,0.49,4.24,0.33,0.54
2026-05-23 02:00:00,20.1,5.5,4.97,2.1,0.63,2.09,0.54,4.62,0.32,0.56,4.25,0.28,0.44
2026-05-23 03:00:00,18.55,4.8,4.17,1.83,0.61,1.71,0.6,3.93,0.3,0.56,3.39,0.32,0.46
2026-05-23 04:00:00,18.49,4.53,4.19,1.7,0.68,1.75,0.55,3.59,0.36,0.59,3.45,0.25,0.49
2026-05-23 05:00:00,18.96,4.5,4.32,1.68,0.66,1.79,0.59,3.6,0.36,0.54,3.53,0.29,0.49
2026-05-23 06:00:00,20.86,5.74,5.26,1.99,1.53,1.96,1.47,3.69,0.91,1.14,3.32,0.78,1.15
2026-05-23 07:00:00,21.78,6.24,5.49,2.23,1.45,2.09,1.37,4.27,0.81,1.16,3.7,0.73,1.06
2026-05-23 08:00:00,27.16,8.76,7.91,3.06,2.83,2.77,2.96,4.78,1.42,2.56,3.96,1.49,2.46
2026-05-23 09:00:00,26.6,8.91,7.71,3.04,2.78,2.78,2.49,5.13,1.57,2.2,4.46,1.33,1.93
2026-05-23 10:00:00,28.46,9.29,8.41,3.25,2.75,3.11,2.6,5.48,1.45,2.35,4.9,1.24,2.27
2026-05-23 11:00:00,30.28,10.18,9.19,3.65,2.53,3.49,2.38,6.66,1.33,2.19,6.03,1.22,1.94
2026-05-23 12:00:00,32.68,11.78,9.98,4.19,3.06,3.84,2.53,7.55,1.63,2.6,6.58,1.21,2.2
2026-05-23 13:00:00,30.73,11.6,9.51,4.19,3,3.58,2.57,7.35,1.47,2.78,6.1,1.32,2.09
2026-05-23 14:00:00,33.74,12.15,10.58,4.4,2.91,4.08,2.57,8.06,1.47,2.61,7.14,1.27,2.17
2026-05-23 15:00:00,33.35,11.84,10.68,4.21,3.09,4.05,2.88,7.55,1.64,2.64,6.81,1.4,2.47
2026-05-23 16:00:00,35.34,12.76,11.77,4.65,2.79,4.59,2.58,8.88,1.45,2.43,8.38,1.35,2.04
2026-05-23 17:00:00,36.17,13.52,11.53,4.9,3.13,4.47,2.65,9.15,1.61,2.76,8.01,1.35,2.17
2026-05-23 18:00:00,34.21,11.44,11.94,4.12,2.59,4.63,2.79,7.88,1.4,2.16,8.2,1.38,2.35
2026-05-23 19:00:00,30.33,10.01,9.86,3.77,1.42,4.02,1.55,8.04,0.75,1.22,7.81,0.8,1.25
2026-05-23 20:00:00,28.81,10.15,8.62,3.79,1.64,3.48,1.47,7.86,0.85,1.44,6.67,0.76,1.18
2026-05-23 21:00:00,28.74,8.83,8.92,3.3,1.37,3.6,1.53,6.93,0.72,1.18,6.89,0.78,1.25
2026-05-23 22:00:00,27.76,9.17,8.37,3.42,1.55,3.36,1.5,7.01,0.8,1.37,6.39,0.78,1.2
2026-05-23 23:00:00,22.33,6.7,5.34,2.56,0.61,2.24,0.59,5.88,0.36,0.46,4.56,0.32,0.46
2026-05-24 00:00:00,22.04,6.29,5.98,2.4,0.62,2.54,0.56,5.46,0.36,0.47,5.24,0.28,0.46
2026-05-24 01:00:00,20.54,5.36,5.24,2.03,0.59,2.2,0.62,4.56,0.34,0.46,4.41,0.29,0.55
2026-05-24 02:00:00,20.63,5.4,4.54,2.04,0.6,1.88,0.61,4.6,0.34,0.46,3.73,0.31,0.5
2026-05-24 03:00:00,18.6,4.8,4.25,1.83,0.61,1.76,0.59,3.93,0.29,0.58,3.46,0.29,0.5
